file_key,method,paper_name,repeats,solved_repeats,timeout_repeats,time_mean,time_std,time_min,time_max,result_values
3sat_51.cnf,one_shot,One-shot,3,0,3,60.28649657707214,0.019649473616494592,60.26654148635864,60.3132222114563,INDETERMINATE
3sat_51.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35835347463989,0.017100459138533305,60.33602930004883,60.377569255233766,INDETERMINATE
3sat_52.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.33607467890422,0.015735947301461557,60.31575110083008,60.35408784915161,INDETERMINATE
3sat_52.cnf,one_shot,One-shot,3,0,3,60.28209657707214,0.022453201595805723,60.26244148635864,60.3135222114563,INDETERMINATE
3sat_52.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.366825141306556,0.020595692168349722,60.346944300048825,60.39520025523376,INDETERMINATE
3sat_53.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.351289678904216,0.017015870478740147,60.32866108673096,60.36969410083008,INDETERMINATE
3sat_53.cnf,one_shot,One-shot,3,0,3,60.28092991040547,0.025164948890617073,60.247841486358645,60.308822211456295,INDETERMINATE
3sat_53.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37584314130657,0.019362266424960316,60.352544300048834,60.399951255233766,INDETERMINATE
3sat_54.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,22.30608069256083,0.1853441820867092,22.045222885406496,22.45872675358581,SATISFIABLE
3sat_54.cnf,one_shot,One-shot,3,3,0,22.253769825998944,0.2580621920616888,21.98158260765076,22.60040970344544,SATISFIABLE
3sat_54.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,22.10059900448608,0.1004766896881319,22.0080764899292,22.24025745648193,SATISFIABLE
3sat_55.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3776353592275,0.007152512400072513,60.367880438690186,60.38482988540649,INDETERMINATE
3sat_55.cnf,one_shot,One-shot,3,0,3,60.27543649266562,0.0013066463136107525,60.27371716690063,60.27688260765076,INDETERMINATE
3sat_55.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.39508167115275,0.01886616930556747,60.374825456481936,60.4202484899292,INDETERMINATE
3sat_56.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.386073025894156,0.017101534902522857,60.362879438690186,60.40360588540649,INDETERMINATE
3sat_56.cnf,one_shot,One-shot,3,0,3,60.28303649266561,0.008358322953222818,60.27601716690064,60.29478260765076,INDETERMINATE
3sat_56.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36718000448608,0.030197683998268887,60.328606456481936,60.4023384899292,INDETERMINATE
3sat_57.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.38772969256083,0.01956876818892373,60.361275438690186,60.407994885406495,INDETERMINATE
3sat_57.cnf,one_shot,One-shot,3,0,3,60.273269825998945,0.008432879569501416,60.26191716690064,60.28210970344544,INDETERMINATE
3sat_57.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.38194667115275,0.033786954362385976,60.34395645648193,60.4260394899292,INDETERMINATE
3sat_58.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.39228869256083,0.012653238130086302,60.37633943869019,60.40728988540649,INDETERMINATE
3sat_58.cnf,one_shot,One-shot,3,0,3,60.278936492665615,0.011404792530661043,60.26840970344544,60.29478260765076,INDETERMINATE
3sat_58.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.38795000448608,0.022757340641489487,60.36278345648193,60.4179064899292,INDETERMINATE
3sat_59.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.372303359227494,0.007835094245117713,60.36312143869018,60.38226575358582,INDETERMINATE
3sat_59.cnf,one_shot,One-shot,3,0,3,60.27343649266561,0.008228489854579038,60.26190970344543,60.28058260765076,INDETERMINATE
3sat_59.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.38230533781942,0.015734585912486606,60.36717006704712,60.4039994899292,INDETERMINATE
3sat_6.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.37433669256083,0.03603197914716189,60.342402438690186,60.4246928854065,INDETERMINATE
3sat_6.cnf,one_shot,One-shot,3,0,3,60.279836492665616,0.013294939338962813,60.26121716690064,60.29140970344543,INDETERMINATE
3sat_6.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37267233781942,0.020959051957099257,60.35315645648193,60.4017504899292,INDETERMINATE
3sat_60.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3845043592275,0.01236657569710841,60.374955753585816,60.4019678854065,INDETERMINATE
3sat_60.cnf,one_shot,One-shot,3,0,3,60.28510315933227,0.008837423704600863,60.27330970344544,60.29458260765076,INDETERMINATE
3sat_60.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37833033781942,0.03208992557009055,60.341991456481935,60.4200424899292,INDETERMINATE
3sat_61.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.37384102589416,0.02542801247667299,60.33793043869018,60.39343888540649,INDETERMINATE
3sat_61.cnf,one_shot,One-shot,3,0,3,60.27490315933227,0.006051375276861117,60.268282607650754,60.28290970344543,INDETERMINATE
3sat_61.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.375943671152754,0.02030868218221727,60.34778145648193,60.3949064899292,INDETERMINATE
3sat_62.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.370810025894166,0.017575574228798678,60.35479743869018,60.395279885406495,INDETERMINATE
3sat_62.cnf,one_shot,One-shot,3,0,3,60.27560315933227,0.007207339835769841,60.26881716690063,60.28558260765076,INDETERMINATE
3sat_62.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.39350533781942,0.02738735869487136,60.35816445648194,60.4249004899292,INDETERMINATE
3sat_63.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,5.581813855214437,0.13296296193196425,5.394151676116943,5.685935900543213,SATISFIABLE
3sat_63.cnf,one_shot,One-shot,3,3,0,5.268212139714559,0.09847543922764437,5.138031983261109,5.376150360794068,SATISFIABLE
3sat_63.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,5.521986461441039,0.10218170679375208,5.44928945904541,5.666492307220459,SATISFIABLE
3sat_64.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.39411618854778,0.022051909500742265,60.36933698898316,60.42290467611694,INDETERMINATE
3sat_64.cnf,one_shot,One-shot,3,0,3,60.28153213971456,0.023210136875278255,60.25728036079407,60.3128140750885,INDETERMINATE
3sat_64.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35831779477437,0.012862693476115895,60.34022145904541,60.36896761805725,INDETERMINATE
3sat_65.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,0.38692052188110343,0.028891444842500915,0.3466669889831543,0.4131146761169433,SATISFIABLE
3sat_65.cnf,one_shot,One-shot,3,3,0,0.31383113971455895,0.02036871625560112,0.2899063607940674,0.339687075088501,SATISFIABLE
3sat_65.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,0.34949112810770666,0.02206344338277558,0.3242444590454101,0.3779936180572509,SATISFIABLE
3sat_66.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.39518518854777,0.031158843135085906,60.35252798898315,60.42608367611695,INDETERMINATE
3sat_66.cnf,one_shot,One-shot,3,0,3,60.27756547304789,0.01339421401383217,60.25888036079407,60.28960198326111,INDETERMINATE
