file_key,method,paper_name,seeds,solved_seeds,timeout_seeds,stable_across_seeds,time_mean,time_std,time_min,time_max,result_values
3sat_106.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.42287884547424,0.03912748290931427,60.38800857922364,60.477522690979,INDETERMINATE
3sat_106.cnf,old_compact,Old Compact,3,0,3,True,60.39317585391236,0.04277462315019251,60.35677087025452,60.45321744769287,INDETERMINATE
3sat_106.cnf,one_shot,One-shot,3,0,3,True,60.28305401535034,0.005443493720088234,60.27748754768371,60.29044249229431,INDETERMINATE
3sat_106.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.4597326204071,0.030869308390150847,60.42531840052796,60.50020166069031,INDETERMINATE
3sat_107.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41776832716878,0.026375280620229292,60.3818061693573,60.44432410990906,INDETERMINATE
3sat_107.cnf,old_compact,Old Compact,3,0,3,True,60.40625553219096,0.007157390031901795,60.39772681207275,60.41524091416932,INDETERMINATE
3sat_107.cnf,one_shot,One-shot,3,0,3,True,60.330470517349234,0.059042960345092314,60.2558982837677,60.4002888217926,INDETERMINATE
3sat_107.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39018169209289,0.02841858530959287,60.35062550775147,60.41611650390625,INDETERMINATE
3sat_108.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.413624660502116,0.027079073470204513,60.3891871693573,60.45137810990906,INDETERMINATE
3sat_108.cnf,old_compact,Old Compact,3,0,3,True,60.39592086552429,0.009045029740237248,60.388864870330806,60.40868891416931,INDETERMINATE
3sat_108.cnf,one_shot,One-shot,3,0,3,True,60.34300385068258,0.061660889793809806,60.2685982837677,60.4195888217926,INDETERMINATE
3sat_108.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38857802542623,0.0197846105620304,60.363470507751465,60.41182550390625,INDETERMINATE
3sat_109.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.417004327168776,0.019432495286803162,60.3960421693573,60.44287610990906,INDETERMINATE
3sat_109.cnf,old_compact,Old Compact,3,0,3,True,60.40019353219096,0.008588244416476692,60.39036581207275,60.411287914169314,INDETERMINATE
3sat_109.cnf,one_shot,One-shot,3,0,3,True,60.33633718401591,0.06906302497889157,60.2495982837677,60.4185888217926,INDETERMINATE
3sat_109.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.396344692092896,0.0241205963318807,60.36231550775146,60.415412503906246,INDETERMINATE
3sat_11.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,1.827014660502116,0.007953732032641938,1.8184381099090576,1.83760570223999,SATISFIABLE
3sat_11.cnf,old_compact,Old Compact,3,3,0,True,1.8321761988576253,0.024094925173993167,1.8149499141693115,1.8662508703308107,SATISFIABLE
3sat_11.cnf,one_shot,One-shot,3,3,0,True,1.7300538506825764,0.06903270064855296,1.6451582837677,1.8142488217926025,SATISFIABLE
3sat_11.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,1.8023386920928957,0.011291260380215391,1.7863705077514649,1.81036350390625,SATISFIABLE
3sat_110.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.42402299383545,0.0373520361553325,60.390559169357296,60.476151109909054,INDETERMINATE
3sat_110.cnf,old_compact,Old Compact,3,0,3,True,60.42716219885764,0.002202308329134251,60.42472287033081,60.43005891416932,INDETERMINATE
3sat_110.cnf,one_shot,One-shot,3,0,3,True,60.32933718401591,0.0621589282984555,60.2638982837677,60.4128888217926,INDETERMINATE
3sat_110.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.388516025426235,0.020577370957407748,60.361390507751466,60.411205503906245,INDETERMINATE
3sat_111.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.42047099383546,0.025449562034873707,60.3985241693573,60.45614810990906,INDETERMINATE
3sat_111.cnf,old_compact,Old Compact,3,0,3,True,60.40654353219096,0.008115850906568689,60.40061281207275,60.41801891416931,INDETERMINATE
