Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,solved,method,batch
1,2.0,1591315.0,1807890.0,88416264.0,59.9922,INDETERMINATE,1,0,data/eval_batches/3sat/400/batch1/3sat_144.cnf,0.0062868595123291,0.071245,1.031110763549805,1.0373976230621338,61.10084262306213,3sat_144.cnf,False,pairwise_veto_actual,1
2,2.0,1640633.0,1892704.0,93023482.0,59.9868,INDETERMINATE,2,0,data/eval_batches/3sat/400/batch1/3sat_145.cnf,0.0062868595123291,0.070081,1.031110763549805,1.0373976230621338,61.09427862306214,3sat_145.cnf,False,pairwise_veto_actual,1
3,2.0,1652305.0,1891397.0,92365896.0,59.996,INDETERMINATE,3,0,data/eval_batches/3sat/400/batch1/3sat_146.cnf,0.0062868595123291,0.062705,1.031110763549805,1.0373976230621338,61.09610262306214,3sat_146.cnf,False,pairwise_veto_actual,1
4,2.0,392510.0,450448.0,23393708.0,11.212,SATISFIABLE,4,0,data/eval_batches/3sat/400/batch1/3sat_147.cnf,0.0062868595123291,0.061228,1.031110763549805,1.0373976230621338,12.310625623062132,3sat_147.cnf,True,pairwise_veto_actual,1
5,2.0,1725635.0,1981490.0,100467174.0,59.9916,INDETERMINATE,5,0,data/eval_batches/3sat/400/batch1/3sat_148.cnf,0.0062868595123291,0.076137,1.031110763549805,1.0373976230621338,61.105134623062135,3sat_148.cnf,False,pairwise_veto_actual,1
6,1.0,97366.0,112279.0,5819460.0,3.11476,SATISFIABLE,6,0,data/eval_batches/3sat/400/batch1/3sat_149.cnf,0.0062868595123291,0.064975,1.031110763549805,1.0373976230621338,4.217132623062134,3sat_149.cnf,True,pairwise_veto_actual,1
7,2.0,1691725.0,1922369.0,95921933.0,59.9828,INDETERMINATE,7,0,data/eval_batches/3sat/400/batch1/3sat_15.cnf,0.0062868595123291,0.071386,1.031110763549805,1.0373976230621338,61.09158362306213,3sat_15.cnf,False,pairwise_veto_actual,1
8,1.0,16970.0,19929.0,1057698.0,0.321314,SATISFIABLE,8,0,data/eval_batches/3sat/400/batch1/3sat_150.cnf,0.0062868595123291,0.060375,1.031110763549805,1.0373976230621338,1.4190866230621335,3sat_150.cnf,True,pairwise_veto_actual,1
9,2.0,1723295.0,1950332.0,99966241.0,59.9878,INDETERMINATE,9,0,data/eval_batches/3sat/400/batch1/3sat_151.cnf,0.0062868595123291,0.0815029999999999,1.031110763549805,1.0373976230621338,61.10670062306213,3sat_151.cnf,False,pairwise_veto_actual,1
10,2.0,1707259.0,1962849.0,95437364.0,59.9766,INDETERMINATE,10,0,data/eval_batches/3sat/400/batch1/3sat_152.cnf,0.0062868595123291,0.078353,1.031110763549805,1.0373976230621338,61.09235062306213,3sat_152.cnf,False,pairwise_veto_actual,1
