file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean,cadical_result,cadical_solved,cadical_time,cadical_wall_time,external_timeout_x,returncode_x,file,local_stage1_solved,Result,stage2_solved,stage2_time,wall_time,external_timeout_y,returncode_y,stage2_run,portfolio_solved,portfolio_time,mode,first_cap,second_cap,portfolio_only_vs_cadical,cadical_only_vs_portfolio
3sat_82.cnf,3,True,25.72486391334534,0.5915334583977642,SATISFIABLE,3,True,25.675584437871297,0.1926550727394786,SATISFIABLE,3,True,44.13978103428141,0.1903349393657405,SATISFIABLE,3,True,25.8242394421285,0.1045463675307835,SATISFIABLE,1111,p1111,True,18.464196596410115,0.1486550042572041,-18.31554159215291,SATISFIABLE,True,2.7282467340119183,2.7282467340119183,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_82.cnf,False,SATISFIABLE,True,2.1858549057506025,2.1858549057506025,False,10.0,True,True,7.1858549057506025,full,5.0,55.0,False,False
3sat_83.cnf,0,False,60.29213058001201,0.0107138148449487,INDETERMINATE,0,False,60.41749810453796,0.0267042496839936,INDETERMINATE,0,False,60.37841103428141,0.0287838289067717,INDETERMINATE,0,False,60.36952977546184,0.0151664929340072,INDETERMINATE,0000,p0000,True,-0.0390870702565493,-0.0479683290761272,-0.0088812588195779,UNKNOWN,False,60.0,60.008509004022926,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_83.cnf,False,UNKNOWN,False,55.0,55.00585834123194,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_84.cnf,0,False,60.283863913345336,0.0168526757262654,INDETERMINATE,0,False,60.41319343787129,0.0390954902543184,INDETERMINATE,0,False,60.37387270094808,0.0158044823735366,INDETERMINATE,0,False,60.36300377546184,0.018828726561365,INDETERMINATE,0000,p0000,True,-0.0393207369232158,-0.0501896624094584,-0.0108689254862426,SATISFIABLE,True,26.10006245179102,26.10006245179102,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_84.cnf,False,SATISFIABLE,True,21.531559186056256,21.531559186056256,False,10.0,True,True,26.531559186056256,full,5.0,55.0,False,False
3sat_85.cnf,0,False,60.29806391334534,0.0174648538103916,INDETERMINATE,3,True,1.2268784378712974,0.020879396280274,SATISFIABLE,3,True,1.2017660342814127,0.0154385184271179,SATISFIABLE,3,True,1.1849791087951662,0.0135415263679338,SATISFIABLE,0111,p0111,True,-0.0251124035898846,-0.0418993290761311,-0.0167869254862464,SATISFIABLE,True,18.391694094985723,18.391694094985723,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_85.cnf,True,,False,55.0,,,,False,True,1.1849791087951662,full,5.0,55.0,False,False
3sat_86.cnf,3,True,3.5186939133453365,0.0539272643995479,SATISFIABLE,3,True,4.224536437871297,0.0842066625840577,SATISFIABLE,3,True,3.6322400342814127,0.0121862131071658,SATISFIABLE,3,True,4.156111108795166,0.0575650036036685,SATISFIABLE,1111,p1111,True,-0.5922964035898843,-0.0684253290761311,0.5238710745137531,SATISFIABLE,True,0.5934880780987442,0.5934880780987442,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_86.cnf,True,,False,55.0,,,,False,True,4.156111108795166,full,5.0,55.0,False,False
3sat_87.cnf,0,False,60.29619724667867,0.0183020500926111,INDETERMINATE,0,False,60.40799343787129,0.0334177861801994,INDETERMINATE,0,False,60.37733236761475,0.0156687123088768,INDETERMINATE,0,False,60.3664024421285,0.0272661561074373,INDETERMINATE,0000,p0000,True,-0.0306610702565421,-0.0415909957427871,-0.0109299254862449,UNKNOWN,False,60.0,60.00810286682099,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_87.cnf,False,UNKNOWN,False,55.0,55.00515503203496,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_88.cnf,3,True,0.5570845800120036,0.0191282771442079,SATISFIABLE,3,True,0.6750524378712973,0.0431087022651524,SATISFIABLE,3,True,0.6428777009480794,0.0132161883013449,SATISFIABLE,3,True,0.6265794421284993,0.0221162511424807,SATISFIABLE,1111,p1111,True,-0.0321747369232179,-0.048472995742798,-0.0162982588195801,SATISFIABLE,True,5.834722600877285,5.834722600877285,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_88.cnf,True,,False,55.0,,,,False,True,0.6265794421284993,full,5.0,55.0,False,False
3sat_89.cnf,0,False,60.280463913345336,0.018879965314662,INDETERMINATE,3,True,0.6107624378712972,0.0355729353698791,SATISFIABLE,3,True,0.5842670342814127,0.0207228558976331,SATISFIABLE,3,True,0.564585108795166,0.0167655064577151,SATISFIABLE,0111,p0111,True,-0.0264954035898845,-0.0461773290761312,-0.0196819254862467,SATISFIABLE,True,6.691836128942668,6.691836128942668,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_89.cnf,True,,False,55.0,,,,False,True,0.564585108795166,full,5.0,55.0,False,False
3sat_9.cnf,0,False,60.28583058001201,0.0147856765944504,INDETERMINATE,0,False,60.41172177120463,0.0301575813800752,INDETERMINATE,0,False,60.38613703428141,0.0265167810845753,INDETERMINATE,0,False,60.374345442128494,0.0114375359804079,INDETERMINATE,0000,p0000,True,-0.0255847369232213,-0.0373763290761388,-0.0117915921529174,UNKNOWN,False,60.0,60.00756089389324,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_9.cnf,False,UNKNOWN,False,55.0,55.00788946915418,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_90.cnf,0,False,60.29137376556397,0.0225527467574646,INDETERMINATE,0,False,60.39803322392273,0.0121013187088287,INDETERMINATE,0,False,60.38971212416586,0.0277054774877106,INDETERMINATE,0,False,60.33837897110494,0.0243244313417291,INDETERMINATE,0000,p0000,True,-0.0083210997568698,-0.0596542528177934,-0.0513331530609235,SATISFIABLE,True,6.742499434854835,6.742499434854835,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_90.cnf,False,SATISFIABLE,True,5.443656087853015,5.443656087853015,False,10.0,True,True,10.443656087853014,full,5.0,55.0,False,False
3sat_91.cnf,3,True,0.5476434322306315,0.0129317548060357,SATISFIABLE,3,True,0.4142482239227295,0.0184843493305691,SATISFIABLE,3,True,0.6487047908325195,0.0215796105780034,SATISFIABLE,3,True,0.3651546377716064,0.0173752271159814,SATISFIABLE,1111,p1111,True,0.23445656690979,-0.049093586151123,-0.2835501530609131,SATISFIABLE,True,0.5907984399236739,0.5907984399236739,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_91.cnf,True,,False,55.0,,,,False,True,0.3651546377716064,full,5.0,55.0,False,False
3sat_92.cnf,3,True,9.0860070988973,0.0456266369009727,SATISFIABLE,3,True,3.94407622392273,0.1091831396817571,SATISFIABLE,3,True,9.111416457499187,0.0233101305342998,SATISFIABLE,3,True,3.8977623044382734,0.1064220267051998,SATISFIABLE,1111,p1111,True,5.167340233576457,-0.0463139194844566,-5.213654153060913,SATISFIABLE,True,0.6176080219447613,0.6176080219447613,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_92.cnf,True,,False,55.0,,,,False,True,3.8977623044382734,full,5.0,55.0,False,False
3sat_93.cnf,3,True,22.920073765563966,0.6152446951609168,SATISFIABLE,3,True,23.344260557256064,0.2278226319105255,SATISFIABLE,3,True,25.88342079083252,0.4450208661065436,SATISFIABLE,3,True,23.38553063777161,0.0379767440133265,SATISFIABLE,1111,p1111,True,2.5391602335764567,0.0412700805155452,-2.4978901530609114,SATISFIABLE,True,6.680826576892287,6.680826576892287,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_93.cnf,False,SATISFIABLE,True,5.351384628098458,5.351384628098458,False,10.0,True,True,10.351384628098458,full,5.0,55.0,False,False
3sat_94.cnf,3,True,2.0376670988972982,0.0311541887623027,SATISFIABLE,3,True,2.1131295572560624,0.0452748934632485,SATISFIABLE,3,True,2.125403457499186,0.0361376216518595,SATISFIABLE,3,True,2.117638637771606,0.0285429587018053,SATISFIABLE,1111,p1111,True,0.0122739002431235,0.0045090805155436,-0.0077648197275799,SATISFIABLE,True,5.028286013752222,5.028286013752222,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_94.cnf,True,,False,55.0,,,,False,True,2.117638637771606,full,5.0,55.0,False,False
3sat_95.cnf,0,False,60.2906070988973,0.0162075772112759,INDETERMINATE,0,False,60.36825155725607,0.0189519120895677,INDETERMINATE,0,False,60.39425079083251,0.0294032660200599,INDETERMINATE,0,False,60.33921397110495,0.024427352704442,INDETERMINATE,0000,p0000,True,0.0259992335764422,-0.0290375861511194,-0.0550368197275616,UNKNOWN,False,60.0,60.00775875709951,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_95.cnf,False,UNKNOWN,False,55.0,55.00640612095594,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_96.cnf,3,True,0.5279067655639649,0.0180485874261037,SATISFIABLE,3,True,0.4570078905893961,0.022846683327047,SATISFIABLE,3,True,0.4835864574991862,0.0243851040028912,SATISFIABLE,3,True,0.4334266377716064,0.0169636257742848,SATISFIABLE,1111,p1111,True,0.0265785669097901,-0.0235812528177896,-0.0501598197275797,SATISFIABLE,True,4.859460365027189,4.859460365027189,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_96.cnf,True,,False,55.0,,,,False,True,0.4334266377716064,full,5.0,55.0,False,False
3sat_97.cnf,0,False,60.28084043223063,0.0086197977066718,INDETERMINATE,3,True,14.692229223922729,0.0593038934018898,SATISFIABLE,3,True,14.767674457499185,0.0792858735387254,SATISFIABLE,3,True,14.686119304438272,0.1566840506629607,SATISFIABLE,0111,p0111,True,0.0754452335764561,-0.0061099194844551,-0.0815551530609113,SATISFIABLE,True,35.70879242103547,35.70879242103547,False,10,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_97.cnf,False,SATISFIABLE,True,30.320823586080223,30.320823586080223,False,10.0,True,True,35.32082358608022,full,5.0,55.0,False,False
3sat_98.cnf,0,False,60.29837376556397,0.0239392479680668,INDETERMINATE,0,False,60.38671322392273,0.018206996070459,INDETERMINATE,0,False,60.40042079083253,0.0246038990378648,INDETERMINATE,0,False,60.337084971104936,0.0268611321871109,INDETERMINATE,0000,p0000,True,0.0137075669097939,-0.0496282528177971,-0.063335819727591,UNKNOWN,False,60.0,60.00604071514681,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_98.cnf,False,UNKNOWN,False,55.0,55.00468989694491,False,0.0,True,False,60.0,full,5.0,55.0,False,False
3sat_99.cnf,0,False,60.289507098897296,0.0245375950085715,INDETERMINATE,0,False,60.3899208905894,0.0082577745486194,INDETERMINATE,0,False,60.40549045749919,0.0206880593226452,INDETERMINATE,0,False,60.34044997110494,0.0165954198238851,INDETERMINATE,0000,p0000,True,0.0155695669097895,-0.0494709194844631,-0.0650404863942526,UNKNOWN,False,60.0,60.00738895917311,False,0,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_99.cnf,False,UNKNOWN,False,55.0,55.00615854095668,False,0.0,True,False,60.0,full,5.0,55.0,False,False
